"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCW54","OUT027",2390.30244353251
"FDA23","OUT045",1545.47186086151
"FDA39","OUT019",-1235.03713182572
"FDZ12","OUT017",2426.89309869946
"NCB42","OUT046",1847.80191454636
"FDL16","OUT046",756.729495679891
"FDO24","OUT019",657.57253689685
"NCP42","OUT046",3030.2225511869
"FDR19","OUT018",2138.2986262661
"DRL01","OUT045",3647.32556456862
"FDV37","OUT046",3168.84195229379
"FDI41","OUT010",497.685501439036
"FDF58","OUT049",1179.37184203381
"NCF43","OUT018",1996.89705516019
"FDN02","OUT049",3389.2202252541
"NCP41","OUT035",1865.30269189974
"NCY17","OUT027",2176.615537842
"FDL58","OUT027",5635.86230176174
"NCA30","OUT027",4380.84373538092
"FDE46","OUT018",2178.35487992392
"FDY38","OUT035",3825.81156184223
"NCH29","OUT027",2984.6715561855
"FDO20","OUT045",3944.92040175439
"FDP44","OUT018",1427.76909472318
"FDM02","OUT027",2922.2131179233
"FDJ14","OUT027",2779.18290743105
"FDH04","OUT010",-430.122178438925
"DRK23","OUT046",3949.20639355617
"NCW05","OUT046",1679.66946647912
"FDF12","OUT049",2462.93517516227
"FDL51","OUT019",1534.07338144762
"FDN03","OUT018",3685.0319603746
"DRJ37","OUT049",2512.60076916037
"FDM12","OUT019",1119.7803621772
"FDA16","OUT045",3459.90442910541
"NCB07","OUT017",3169.42461729371
"NCI17","OUT019",-384.73967633044
"FDR51","OUT046",2425.36346403991
"FDJ55","OUT045",3548.96727689622
"NCZ17","OUT013",651.337074069608
"FDU25","OUT013",1044.10784044158
"NCG18","OUT045",1577.40923280039
"DRM11","OUT017",4145.1100414953
"FDH16","OUT035",1618.3610607792
"FDZ04","OUT018",770.29327338602
"NCX53","OUT035",2446.90845070594
"FDX38","OUT027",2300.68180416916
"FDX09","OUT046",2830.59449581698
"NCW05","OUT018",1418.43530275411
"NCS41","OUT017",3018.20783080398
"FDI26","OUT046",2831.80394585215
"NCZ41","OUT027",3438.82474007344
"NCK06","OUT046",1936.18229617402
"FDX23","OUT027",3006.0813439654
"NCA42","OUT046",2509.90431506674
"FDC20","OUT049",1031.25830632257
"DRC49","OUT018",2039.06676808589
"FDX01","OUT013",1905.87778830484
"FDC08","OUT045",3566.32810933155
"FDC02","OUT017",4145.90763438715
"FDK10","OUT045",2839.62459528276
"DRC24","OUT013",2493.30841648828
"FDW16","OUT019",-367.583535802944
"NCU06","OUT018",3317.71447271131
"DRA59","OUT045",2869.50744232317
"FDR24","OUT019",-407.275062662874
"DRL35","OUT018",438.924361818893
"FDA49","OUT013",1422.1627846053
"NCC55","OUT046",565.619657350181
"DRD24","OUT019",417.059424121651
"NCE55","OUT049",2864.89245391847
"FDT33","OUT045",2688.53112387495
"NCT53","OUT013",2648.8397615075
"FDS26","OUT046",4053.71581409315
"FDL22","OUT018",1213.58091605888
"FDP44","OUT017",1830.87477291975
"FDC52","OUT018",2187.17437046227
"FDI53","OUT010",671.333331867263
"FDZ23","OUT046",3002.24062145987
"NCT18","OUT013",2900.58974063674
"FDR13","OUT046",1911.6401756173
"FDB09","OUT010",85.7272422394676
"FDZ60","OUT013",1759.83416971241
"FDB11","OUT046",3593.98877856846
"FDC10","OUT018",1687.55349588944
"FDW56","OUT035",3217.00467522419
"FDK14","OUT027",2803.45795672551
"DRE27","OUT027",2962.04598103138
"FDA38","OUT017",3898.39621468996
"FDT11","OUT045",2961.8801837523
"FDP15","OUT035",4156.23149238403
"FDV27","OUT035",1595.53201307275
"FDS36","OUT027",3237.40729294001
"FDY40","OUT027",2291.45832133985
"NCF19","OUT049",917.298432926032
"FDF53","OUT045",2858.84168315001
"FDS14","OUT027",3964.84099984475
"FDE56","OUT046",1115.28906783991
"FDZ19","OUT035",2978.88183400158
"FDZ46","OUT013",1836.51518659067
"FDR16","OUT046",3426.92965835049
"FDG29","OUT018",422.711669544162
"NCE30","OUT017",3483.25517630284
"FDZ40","OUT046",896.018908827696
"FDG58","OUT018",2276.03306890851
"DRH03","OUT013",1546.05803488527
"FDZ47","OUT045",1561.44087219561
"FDV04","OUT018",2278.48530770929
"FDZ10","OUT018",1749.11406411724
"FDG46","OUT017",1975.94269721833
"NCF07","OUT045",1503.08559007616
"FDY44","OUT035",3280.5740118609
"FDB21","OUT013",3842.989881511
"FDS20","OUT035",3055.01079097556
"FDS49","OUT049",1372.72449536729
"FDX55","OUT027",4956.48456440913
"NCQ02","OUT018",2663.48869216974
"FDR25","OUT013",4182.55291149816
"DRG39","OUT045",830.623616620082
"FDB46","OUT046",3452.15529563576
"NCC30","OUT018",2550.01673341193
"FDE58","OUT035",2069.25757067608
"FDC05","OUT019",1252.70537378107
"FDY15","OUT046",2540.90620795226
"FDG14","OUT046",2460.86008769466
"FDL08","OUT049",3944.27108345986
"FDQ47","OUT013",590.40449412078
"FDN12","OUT035",1899.20591243477
"FDW10","OUT013",2877.74287486132
"FDD02","OUT035",2023.47210636179
"FDX35","OUT010",1742.58627041531
"FDT35","OUT046",2741.40878455501
"DRN47","OUT019",977.788311386349
"FDB11","OUT010",1674.50785690176
"FDN20","OUT045",2645.1033929737
"FDB59","OUT035",3308.35033789281
"FDJ58","OUT045",2734.06316512135
"FDU60","OUT046",2738.1448295115
"FDS03","OUT049",1209.3712887731
"FDU40","OUT019",1156.81529528885
"DRH15","OUT049",835.439823732235
"FDD04","OUT027",3768.02269423374
"FDQ01","OUT046",3990.59167849306
"FDF28","OUT035",2175.89906339913
"FDD22","OUT010",-117.273916262707
"FDY19","OUT046",1897.92735883806
"FDN33","OUT035",1680.61462108167
"FDV36","OUT035",2157.89960848386
"FDW01","OUT010",535.594041353516
"FDJ28","OUT049",3143.69093116171
"FDB17","OUT035",2996.36163005601
"FDM40","OUT049",2359.10664137799
"FDV46","OUT045",2227.37885627287
"FDQ44","OUT049",2023.72347936665
"NCD42","OUT046",605.355551792454
"DRH37","OUT046",2616.69882526222
"FDR10","OUT018",2369.81898344719
"NCD06","OUT027",2186.62648270527
"FDI53","OUT046",2610.53819810295
"FDG16","OUT035",3583.36375858673
"DRB25","OUT046",1702.59711025122
"FDY09","OUT046",2812.9353581288
"FDX48","OUT045",2442.75735482811
"FDC03","OUT010",1208.94833323805
"FDT47","OUT035",1729.92968061276
"FDW44","OUT027",4237.08524090523
"FDT24","OUT017",1333.08512187307
"FDT12","OUT019",1754.15875557525
"NCS38","OUT035",1920.40554777094
"FDO39","OUT035",3066.30099227436
"FDA13","OUT046",631.664226874636
"FDO48","OUT035",3703.39303464835
"DRJ01","OUT017",2635.95788868885
"FDD53","OUT018",384.828352007821
"NCT05","OUT049",4097.1870972288
"FDQ51","OUT045",736.397449813788
"FDU60","OUT013",2747.15330203615
"FDC59","OUT046",1115.33285084537
"FDP36","OUT035",1057.56141132222
"NCM19","OUT017",1874.18290568496
"FDL16","OUT035",864.375055394379
"FDE50","OUT018",2752.03171809171
"NCR18","OUT013",752.867109452902
"NCD30","OUT035",1690.03999167132
"FDH31","OUT013",1683.90572114044
"FDD56","OUT019",901.542534191529
"FDC47","OUT049",3735.30765430644
"FDZ21","OUT045",1514.25289614191
"FDM01","OUT049",1771.22826801
"FDF24","OUT013",1412.91551365605
"FDW23","OUT017",735.258751577994
"FDY52","OUT018",772.25576855999
"DRH37","OUT027",4058.95316492147
"DRO47","OUT027",3240.0779606892
"FDR25","OUT049",4273.47980646519
"FDQ24","OUT027",5381.13168500629
"DRJ51","OUT018",3352.48025398396
"NCU06","OUT035",3752.25514287293
"NCV18","OUT018",1000.19738352407
"NCC06","OUT027",3455.11280165609
"FDZ01","OUT018",1449.21722573892
"FDT14","OUT017",2044.84031073663
"FDD11","OUT019",2077.91051077146
"FDN09","OUT017",3959.25368534342
"NCO18","OUT010",891.650831625584
"FDZ50","OUT045",2877.25427843279
"FDS44","OUT013",3841.91649010264
"FDI36","OUT045",3087.06054549196
"FDA26","OUT010",1587.81550619103
"NCY53","OUT049",1884.22682406163
"FDF32","OUT049",3248.53929944726
"FDF59","OUT010",100.476335205983
"FDB20","OUT046",1241.22398255829
"DRH11","OUT035",1094.25768220703
"FDT03","OUT049",3047.19988995245
"NCH06","OUT035",3965.51889583109
"FDR55","OUT049",3111.893487251
"FDI10","OUT035",2936.2192039849
"FDZ12","OUT045",2211.43804202677
"FDM12","OUT049",3108.48622789638
"DRB25","OUT045",1638.06741593414
"NCS41","OUT013",2918.4926097405
"NCT53","OUT049",2695.59712331455
"NCD55","OUT013",668.264405649741
"FDY08","OUT049",2422.78814955397
"NCP55","OUT049",1013.17043676066
"FDA33","OUT013",2441.32558451691
"FDQ33","OUT013",2440.04205997062
"FDE45","OUT027",4322.88732347843
"FDT26","OUT013",1994.54727830741
"NCV53","OUT049",3858.88846244066
"FDK60","OUT027",3050.500602428
"NCJ29","OUT046",1333.61022689322
"FDI15","OUT045",4042.62624705034
"FDX21","OUT013",1809.50419214144
"FDV49","OUT019",2218.53578897028
"DRO59","OUT046",1225.34321312578
"FDZ14","OUT045",1922.24935663
"FDP32","OUT027",3463.86630631304
"FDC33","OUT017",3286.99224047413
"FDT14","OUT010",33.7513868731239
"NCN54","OUT027",2691.50344698238
"FDR57","OUT027",4013.79002296092
"DRK12","OUT046",507.565323089634
"FDX52","OUT049",3216.36782536313
"FDX08","OUT010",959.363310654896
"FDP10","OUT010",-231.467746086905
"NCP50","OUT045",1192.36641713664
"NCL06","OUT013",4058.84613763709
"FDP25","OUT013",3527.87252714308
"FDE53","OUT013",1712.8647860554
"FDL27","OUT017",1232.97289469773
"FDC35","OUT049",3427.32016131289
"DRJ47","OUT010",807.826532148284
"FDD16","OUT018",947.04607468312
"NCN42","OUT049",2453.04473729226
"FDC38","OUT027",3543.78154101195
"NCO07","OUT045",3314.65547409547
"FDQ20","OUT049",752.311179837341
"FDI32","OUT046",1801.49809675491
"FDN20","OUT010",827.376683853478
"DRJ51","OUT027",5061.78702624348
"FDU08","OUT045",1520.23829091022
"DRN37","OUT019",748.154786149734
"FDD05","OUT010",36.6030936227245
"FDW15","OUT046",2439.872828617
"FDI52","OUT046",1968.28315702977
"DRM11","OUT049",4167.49368254819
"NCO06","OUT045",400.12522873992
"FDU38","OUT049",3098.63370339607
"FDU59","OUT018",2302.34519467667
"FDJ10","OUT046",2294.25881982923
"FDM13","OUT049",2199.79722216671
"NCJ30","OUT019",744.544703788572
"FDM45","OUT018",1714.14491802641
"FDP36","OUT045",807.623652469503
"NCD30","OUT010",-373.104220561034
"FDN48","OUT017",1608.22535313278
"FDY32","OUT049",2682.82146653919
"FDU47","OUT046",2321.8772883754
"FDF17","OUT019",1224.70521439778
"FDP34","OUT017",2624.96578542607
"FDA47","OUT049",2746.72554738259
"DRD27","OUT027",3026.87319789176
"FDW38","OUT045",865.172979408773
"FDZ15","OUT019",23.3853054505703
"FDZ03","OUT027",4449.04106994667
"NCN19","OUT049",3081.67368032164
"FDG02","OUT035",3161.48376063345
"FDS31","OUT035",3098.97393526491
"FDW43","OUT019",1780.25636643839
"FDZ47","OUT010",-283.466036582971
"FDO57","OUT017",2689.64077869198
"NCL07","OUT013",667.521079821683
"NCV42","OUT013",1779.08242404777
"FDP40","OUT017",1949.22837603647
"FDP48","OUT019",1071.27267361161
"FDH21","OUT017",2678.96971784438
"NCP02","OUT049",1081.19485293224
"FDK24","OUT049",851.442155645382
"FDC41","OUT045",1123.83647260425
"FDF08","OUT017",1544.80830426416
"FDO49","OUT017",1024.78462869977
"FDS56","OUT027",5584.43950006643
"FDX46","OUT018",804.581317269007
"FDQ07","OUT013",3585.76099358847
"FDC32","OUT010",-438.455450449764
"FDT21","OUT019",2020.16592613282
"FDG58","OUT045",2479.0953313717
"FDW14","OUT049",1521.21423514993
"DRA12","OUT027",3714.14445015442
"FDV27","OUT013",1497.07519088845
"DRD25","OUT013",1811.54064334577
"DRF48","OUT027",4391.70882465087
"FDX24","OUT017",1601.72039275296
"DRJ51","OUT046",3616.40837286823
"FDE45","OUT045",2809.94856293017
"FDE14","OUT046",1670.38714502506
"FDG53","OUT045",2177.17242823395
"FDT08","OUT046",2421.75823616554
"DRC27","OUT027",5313.9566774653
"FDG20","OUT035",2998.35472413084
"FDC21","OUT046",1794.61479097495
"FDV31","OUT018",2547.89794147627
"FDB58","OUT045",2286.72259984978
"FDV23","OUT046",1969.29945121975
"FDA25","OUT019",-220.207826157857
"FDC15","OUT046",2519.27406698493
"FDU47","OUT049",2375.29508601957
"FDE23","OUT013",869.950220945603
"FDS08","OUT013",2863.3335104074
"FDW03","OUT027",3167.50668883434
"FDJ60","OUT018",2380.56801087646
"FDM34","OUT017",2170.01187910619
"FDW33","OUT013",1728.19222713706
"FDZ40","OUT013",951.380368557761
"FDE33","OUT018",1077.94467812796
"NCC06","OUT010",93.8482749350694
"FDU11","OUT046",1893.16686759205
"FDL44","OUT017",2740.80708421824
"NCZ29","OUT017",2108.45760781115
"FDG28","OUT010",1984.0687959438
"FDL12","OUT018",757.571004278819
"FDD52","OUT017",1858.97230719677
"FDO15","OUT013",1239.18337277103
"NCN29","OUT027",2275.09019021516
"FDW36","OUT013",1756.26929086151
"FDB21","OUT046",3776.82653649163
"FDZ28","OUT013",2121.45863075086
"FDY10","OUT035",1992.06086317257
"DRG39","OUT017",987.222737526595
"FDN28","OUT013",1725.41551023913
"FDV15","OUT035",1795.78759619147
"DRI13","OUT035",3605.06612787723
"FDH20","OUT046",1607.12816418095
"FDY51","OUT013",3524.0672165053
"FDE16","OUT013",3361.59631051595
"FDX40","OUT018",319.958701665959
"FDC48","OUT018",1028.08957687333
"FDS14","OUT046",2506.41769556066
"FDX56","OUT017",3494.46820648792
"FDI10","OUT046",2783.7429129369
"FDI14","OUT013",2330.80785359584
"DRM48","OUT013",590.121378715642
"NCH07","OUT027",3961.58274805913
"FDY26","OUT013",3440.99176452104
"FDD02","OUT027",3349.16697246454
"FDM12","OUT046",3016.10769363205
"DRF01","OUT010",385.086547405258
"FDV36","OUT046",2018.70611064925
"DRI59","OUT013",3570.81843349083
"FDV03","OUT018",2236.85140410173
"FDO39","OUT017",3028.00370054962
"NCB07","OUT018",2806.88142131537
"FDH38","OUT027",3311.84863524596
"FDZ13","OUT035",995.762166462091
"NCZ30","OUT046",1926.59890689065
"NCA06","OUT035",670.405938569929
"FDB04","OUT049",1529.5071351435
"FDN50","OUT013",1574.20999308986
"NCG06","OUT049",4090.7588598912
"NCY17","OUT018",439.361486312631
"FDC23","OUT046",2866.34669690988
"FDK33","OUT049",3510.21029617468
"FDR03","OUT049",3475.73451546867
"FDZ07","OUT045",1047.81846017555
"FDO38","OUT013",1289.40408497424
"FDS59","OUT046",1772.88527883173
"DRM11","OUT019",2145.96360143961
"FDX52","OUT027",4562.04112076363
"DRJ35","OUT018",718.532411432117
"NCP53","OUT046",3764.63654128959
"FDW15","OUT019",540.055557584762
"DRI47","OUT045",2255.04408773596
"DRZ11","OUT035",2121.65552225031
"FDS02","OUT013",3145.21814781108
"DRD49","OUT018",3443.52900836914
"FDW38","OUT049",1001.3313640996
"FDR21","OUT019",940.195879606098
"FDE40","OUT013",1138.03143864208
"FDI02","OUT045",1732.73508071462
"FDQ04","OUT045",575.841607021774
"FDY14","OUT017",4233.30220299418
"NCT54","OUT046",1509.4139238874
"DRD25","OUT017",1876.05092191357
"DRE01","OUT045",3703.27486861377
"FDJ12","OUT010",1473.60565685409
"NCZ05","OUT049",1747.4083333788
"DRB25","OUT019",-177.5784230689
"NCC31","OUT045",2437.38849246945
"FDM16","OUT045",1191.43964700144
"DRG11","OUT049",1777.05863262349
"FDV24","OUT027",3841.02809329632
"FDV43","OUT046",753.615472825072
"FDG05","OUT018",2255.20716050975
"FDV23","OUT010",48.606783762745
"FDI58","OUT018",1256.6429118434
"FDQ11","OUT017",4173.06260835218
"FDC05","OUT027",4594.16996494633
"FDF40","OUT013",3967.90254556173
"FDU02","OUT018",3320.49728933035
"FDT32","OUT013",3040.53593663308
"NCF06","OUT017",4158.62274918602
"FDT46","OUT013",915.834417169904
"FDR58","OUT010",-426.368557040061
"FDY04","OUT046",2647.0435854985
"FDT58","OUT045",2608.97832436237
"FDE46","OUT049",2572.37756000857
"DRH11","OUT017",1034.63804068088
"DRI51","OUT046",2718.85384436741
"FDC35","OUT017",3397.96834188067
"FDP45","OUT035",4163.31749049395
"FDC45","OUT017",2804.22400647716
"FDU01","OUT045",2901.76583253581
"FDJ53","OUT010",4.5203116010601
"FDJ46","OUT017",2888.3919031214
"FDX07","OUT013",3029.47863525018
"NCI30","OUT049",3961.74001327057
"FDE47","OUT027",3441.99012418849
"FDV48","OUT045",1232.38147077132
"FDN16","OUT019",-218.216628217547
"FDM52","OUT013",2402.22906764209
"FDA32","OUT027",4930.84011665391
"FDH05","OUT017",3801.02802813241
"FDW25","OUT010",-510.824942110161
"FDQ09","OUT046",1838.12684838354
"NCM17","OUT010",-1169.27341609593
"DRM59","OUT046",2483.52153818627
"FDV47","OUT027",2795.61457490034
"DRE15","OUT035",1329.80258516593
"FDS25","OUT010",-161.809083976731
"NCZ05","OUT018",1384.94030441909
"NCV05","OUT019",585.158086796553
"DRM37","OUT046",3079.13679278233
"FDV58","OUT027",4516.92579792875
"FDN22","OUT027",5452.24243567696
"NCO06","OUT049",573.774630839005
"FDT56","OUT019",-860.057535343817
"FDM02","OUT013",1485.98211217407
"FDA09","OUT046",2905.8006862863
"NCC06","OUT035",2134.16652637233
"NCL54","OUT049",2865.69467283223
"NCB55","OUT017",1054.38640537343
"FDB12","OUT017",1819.51139775339
"NCA54","OUT049",2916.90757999182
"NCS38","OUT049",1910.16589672437
"FDC02","OUT049",4150.69381105211
"FDK44","OUT019",857.376714414798
"FDE16","OUT035",3467.27467760295
"NCS05","OUT035",2239.5649900261
"FDZ59","OUT045",2629.29327574409
"FDI20","OUT017",3519.00879340263
"FDQ14","OUT046",2428.17898313203
"FDF53","OUT017",3016.65178287416
"FDW25","OUT017",1474.92708442781
"NCQ43","OUT010",-218.530241331135
"FDX52","OUT013",3113.15857961588
"FDE28","OUT045",3572.82627633741
"FDN15","OUT017",2357.36343821186
"FDO28","OUT017",2002.39422222322
"FDQ33","OUT045",2376.9384930604
"FDM22","OUT010",-940.509659977235
"FDJ03","OUT017",953.540535546843
"FDI16","OUT045",859.14345151512
"FDI09","OUT027",5260.36472124493
"FDX55","OUT013",3513.63585427274
"FDS23","OUT027",3466.05156668787
"DRC12","OUT045",2952.93546052465
"FDH41","OUT049",3529.22635188305
"FDN01","OUT013",2809.06354712575
"FDV55","OUT045",2274.6925959962
"NCJ19","OUT013",956.796231750545
"NCY29","OUT010",-993.38720589869
"FDP03","OUT018",1715.75728348153
"FDZ52","OUT045",1688.91730898309
"FDH31","OUT010",-239.358176901988
"FDQ19","OUT018",3590.26907727955
"FDS15","OUT035",1873.52180526408
"FDN32","OUT017",3024.53231507914
"FDH32","OUT049",1689.9660819828
"FDF33","OUT017",1861.02109640956
"FDJ22","OUT046",3025.91420574509
"FDG56","OUT010",-810.326760653277
"FDC05","OUT046",3121.5534693032
"FDK09","OUT013",3642.21602577996
"NCV29","OUT045",2736.98930915266
"NCC43","OUT019",1984.03098989377
"NCA42","OUT049",2594.85214875432
"FDC10","OUT046",1944.38435869852
"FDC16","OUT013",1487.15339552124
"NCL17","OUT013",2297.75850925975
"FDA51","OUT035",1986.4200478002
"FDW01","OUT017",2558.6404932371
"NCF30","OUT045",1919.37130951753
"FDN49","OUT013",748.571801628004
"FDY20","OUT045",1427.36949397301
"FDC15","OUT045",2419.16543480496
"FDY24","OUT046",924.719050296503
"NCG43","OUT017",1587.60274690185
"FDA48","OUT013",3558.92835256666
"NCF55","OUT017",682.065378082503
"FDL38","OUT049",1590.44996763361
"NCQ29","OUT018",3744.16492867996
"FDC34","OUT017",2657.07394695683
"FDP36","OUT027",2362.18525831825
"FDN50","OUT010",-356.10731806663
"FDO23","OUT049",1591.77991909608
"FDT56","OUT013",1059.86774719345
"FDT13","OUT027",4441.15053436347
"FDZ03","OUT013",3034.67305788515
"FDQ03","OUT010",1828.37865224353
"FDU44","OUT045",2578.76838826911
"FDD03","OUT049",3742.54693156214
"NCH30","OUT013",1795.19140752053
"FDS60","OUT010",946.307804089986
"FDG08","OUT046",2773.41080189037
"FDX38","OUT017",940.481274703852
"FDD22","OUT017",1924.11225321222
"FDW51","OUT013",3437.33065707407
"FDL09","OUT017",2852.07927853212
"FDZ60","OUT045",1645.80856052528
"NCH07","OUT046",2519.30217106104
"NCQ41","OUT049",3196.9245086005
"FDW04","OUT049",2174.73430719521
"FDI08","OUT027",5412.59033213109
"FDR19","OUT019",499.717668747731
"FDV13","OUT046",1432.79689438432
"FDB52","OUT017",4120.96961090543
"FDZ48","OUT027",3230.84661250952
"NCO14","OUT049",838.249210733221
"FDZ50","OUT013",2990.36358963881
"FDN27","OUT019",-32.6601465627904
"FDQ60","OUT013",2003.59746067774
"FDR49","OUT017",860.875071236736
"DRJ35","OUT027",2495.86551627035
"DRI49","OUT017",1386.17154611415
"FDB47","OUT017",3471.79377834488
"FDP37","OUT010",60.6977151128884
"FDR26","OUT049",2901.24471671796
"FDY31","OUT019",475.106462198036
"FDC11","OUT045",1367.67874198905
"DRP47","OUT035",4041.16557513319
"NCY54","OUT018",2400.40072187777
"FDR27","OUT046",2132.19765022333
"FDQ21","OUT019",83.8894309593869
"NCQ29","OUT035",4210.79021949027
"FDJ02","OUT046",2425.41114905125
"FDE21","OUT018",1570.4289195583
"FDM39","OUT046",2831.1598458976
"FDZ01","OUT017",1788.53273120492
"NCB19","OUT018",1073.57723895329
"FDU03","OUT046",2915.78475768267
"FDP27","OUT049",3053.33668914951
"DRF01","OUT045",2247.36048617761
"FDM03","OUT049",1803.57068063078
"FDV01","OUT046",2540.86950088837
"FDS16","OUT046",2402.16284626339
"FDO45","OUT035",1639.37793685617
"NCX06","OUT035",2997.18693880253
"FDP13","OUT046",665.340961486043
"NCR38","OUT018",3638.7943588996
"FDA01","OUT013",1046.45995246076
"FDT26","OUT017",2022.56268937462
"FDD44","OUT027",5541.26190147064
"FDB26","OUT013",987.040108830915
"FDP45","OUT019",2092.5502676152
"NCP55","OUT046",952.870983943054
"FDT23","OUT017",1388.3238173657
"FDO51","OUT045",658.408320954455
"FDA44","OUT046",984.577449426408
"NCJ31","OUT018",3463.73017146483
"FDX37","OUT045",1525.82015118127
"NCD18","OUT049",3697.71247112156
